CodigoIBGE;NOME_MUNICIPIO;LONGITUDE;LATITUDE
2411106;RUY BARBOSA;-35,935484;-5,879429
2927200;RUY BARBOSA;-40,500371;-12,289317
3156700;SABARÁ;-43,825557;-19,892495
4122701;SABÁUDIA;-51,556702;-23,318396
3544608;SABINO;-49,580819;-21,460214
3156809;SABINÓPOLIS;-43,088204;-18,671815
2311900;SABOEIRO;-39,904581;-6,536433
3156908;SACRAMENTO;-47,436555;-19,863576
4316428;SAGRADA FAMÍLIA;-53,135652;-27,706731
3544707;SAGRES;-50,957155;-21,881139
2612000;SAIRÉ;-35,710248;-8,327614
4316436;SALDANHA MARINHO;-53,094107;-28,403286
3544806;SALES;-49,498769;-21,344453
3544905;SALES OLIVEIRA;-47,842349;-20,777882
3545001;SALESÓPOLIS;-45,847177;-23,531793
4215307;SALETE;-50,001731;-26,975244
2513000;SALGADINHO;-36,845503;-7,103035
2612109;SALGADINHO;-35,638061;-7,939484
2806206;SALGADO;-37,477755;-11,022119
2513109;SALGADO DE SÃO FÉLIX;-35,443302;-7,355357
4122800;SALGADO FILHO;-53,362115;-26,170461
2612208;SALGUEIRO;-39,120851;-8,070678
3157005;SALINAS;-42,293506;-16,169856
2927309;SALINAS DA MARGARIDA;-38,757944;-12,877997
1506203;SALINÓPOLIS;-47,35312;-0,623638
2311959;SALITRE;-40,464752;-7,284529
3545100;SALMOURÃO;-50,860672;-21,625363
2612307;SALOÁ;-36,692729;-8,975995
3545159;SALTINHO;-47,678288;-22,843367
4215356;SALTINHO;-53,058631;-26,608559
3545209;SALTO;-47,292416;-23,204074
3157104;SALTO DA DIVISA;-39,950756;-15,997571
3545308;SALTO DE PIRAPORA;-47,57468;-23,649132
5107750;SALTO DO CÉU;-58,126752;-15,135825
4122909;SALTO DO ITARARÉ;-49,63075;-23,605757
4316451;SALTO DO JACUÍ;-53,21331;-29,088681
4123006;SALTO DO LONTRA;-53,314935;-25,776765
3545407;SALTO GRANDE;-49,981078;-22,890507
4215406;SALTO VELOSO;-51,405208;-26,903165
2927408;SALVADOR;-38,488061;-13,014772
4316477;SALVADOR DAS MISSÕES;-54,837742;-28,121697
4316501;SALVADOR DO SUL;-51,509421;-29,439732
1506302;SALVATERRA;-48,513187;-0,754526
2109700;SAMBAÍBA;-45,344203;-7,138351
1718808;SAMPAIO;-47,875792;-5,349296
4316600;SANANDUVA;-51,813502;-27,944007
5219001;SANCLERLÂNDIA;-50,315867;-16,200663
1718840;SANDOLÂNDIA;-49,933388;-12,5416
3545506;SANDOVALINA;-51,759952;-22,458542
4215455;SANGÃO;-49,13403;-28,633223
2612406;SANHARÓ;-36,562507;-8,362962
3545605;SANTA ADÉLIA;-48,805948;-21,24327
3545704;SANTA ALBERTINA;-50,730564;-20,030703
4123105;SANTA AMÉLIA;-50,423459;-23,268157
2927507;SANTA BÁRBARA;-38,966139;-11,956903
3157203;SANTA BÁRBARA;-43,405221;-19,965591
5219100;SANTA BÁRBARA DE GOIÁS;-49,689783;-16,577476
3157252;SANTA BÁRBARA DO LESTE;-42,140841;-19,975793
3157278;SANTA BÁRBARA DO MONTE VERDE;-43,701774;-21,957267
1506351;SANTA BÁRBARA DO PARÁ;-48,297741;-1,229439
4316709;SANTA BÁRBARA DO SUL;-53,250527;-28,365167
3157302;SANTA BÁRBARA DO TUGÚRIO;-43,558949;-21,246208
3545803;SANTA BÁRBARA D'OESTE;-47,413955;-22,755394
3546009;SANTA BRANCA;-45,887648;-23,395758
2927606;SANTA BRÍGIDA;-38,127818;-9,731891
5107248;SANTA CARMEM;-55,282223;-11,969686
2513158;SANTA CECÍLIA;-35,877474;-7,742906
4215505;SANTA CECÍLIA;-50,422902;-26,956901
4123204;SANTA CECÍLIA DO PAVÃO;-50,782865;-23,512896
4316733;SANTA CECÍLIA DO SUL;-51,926671;-28,164451
4316758;SANTA CLARA DO SUL;-52,080926;-29,463596
3546108;SANTA CLARA D'OESTE;-50,930221;-20,091392
2411205;SANTA CRUZ;-36,020517;-6,230076
2513208;SANTA CRUZ;-38,060556;-6,535014
2612455;SANTA CRUZ;-40,337688;-8,237961
2927705;SANTA CRUZ CABRÁLIA;-39,013183;-16,338097
2612471;SANTA CRUZ DA BAIXA VERDE;-38,153138;-7,82147
3546207;SANTA CRUZ DA CONCEIÇÃO;-47,457164;-22,127682
3546256;SANTA CRUZ DA ESPERANÇA;-47,433781;-21,291168
2927804;SANTA CRUZ DA VITÓRIA;-39,811836;-14,960078
3546306;SANTA CRUZ DAS PALMEIRAS;-47,249414;-21,827568
5219209;SANTA CRUZ DE GOIÁS;-48,47669;-17,321553
3157336;SANTA CRUZ DE MINAS;-44,223258;-21,119471
4123303;SANTA CRUZ DE MONTE CASTELO;-53,297306;-22,958582
3157377;SANTA CRUZ DE SALINAS;-41,750355;-16,094356
1506401;SANTA CRUZ DO ARARI;-49,171616;-0,659974
2612505;SANTA CRUZ DO CAPIBARIBE;-36,20395;-7,95519
3157401;SANTA CRUZ DO ESCALVADO;-42,818453;-20,238277
2209104;SANTA CRUZ DO PIAUÍ;-41,761926;-7,177626
3546405;SANTA CRUZ DO RIO PARDO;-49,624609;-22,905723
4316808;SANTA CRUZ DO SUL;-52,429929;-29,719768
5107743;SANTA CRUZ DO XINGU;-52,398616;-10,15245
2209153;SANTA CRUZ DOS MILAGRES;-41,958446;-5,808121
3157500;SANTA EFIGÊNIA DE MINAS;-42,439313;-18,819838
3546504;SANTA ERNESTINA;-48,39365;-21,462922
4123402;SANTA FÉ;-51,806302;-23,036115
5219258;SANTA FÉ DE GOIÁS;-51,109416;-15,770785
3157609;SANTA FÉ DE MINAS;-45,413633;-16,687373
1718865;SANTA FÉ DO ARAGUAIA;-48,693942;-7,149936
3546603;SANTA FÉ DO SUL;-50,926777;-20,211693
2209203;SANTA FILOMENA;-45,920556;-9,106796
2612554;SANTA FILOMENA;-40,615775;-8,160511
2109759;SANTA FILOMENA DO MARANHÃO;-44,563714;-5,499767
3546702;SANTA GERTRUDES;-47,530709;-22,455327
2109809;SANTA HELENA;-45,305161;-2,234533
2513307;SANTA HELENA;-38,64279;-6,718694
4123501;SANTA HELENA;-54,336453;-24,857096
4215554;SANTA HELENA;-53,619988;-26,939844
5219308;SANTA HELENA DE GOIÁS;-50,598443;-17,812355
3157658;SANTA HELENA DE MINAS;-40,686289;-16,936308
2109908;SANTA INÊS;-45,378272;-3,658575
2513356;SANTA INÊS;-38,5596;-7,62778
2927903;SANTA INÊS;-39,827605;-13,298687
4123600;SANTA INÊS;-51,902768;-22,638707
3546801;SANTA ISABEL;-46,227013;-23,318089
5219357;SANTA ISABEL;-49,428178;-15,302398
4123709;SANTA ISABEL DO IVAÍ;-53,195948;-23,001089
1506500;SANTA ISABEL DO PARÁ;-48,16306;-1,297396
1303601;SANTA ISABEL DO RIO NEGRO;-65,020023;-0,416695
4123808;SANTA IZABEL DO OESTE;-53,483618;-25,814381
3157708;SANTA JULIANA;-47,527144;-19,311299
3204500;SANTA LEOPOLDINA;-40,53321;-20,098891
3546900;SANTA LÚCIA;-48,085336;-21,686568
4123824;SANTA LÚCIA;-53,571144;-25,41132
2209302;SANTA LUZ;-44,129586;-8,944624
2110005;SANTA LUZIA;-45,665012;-3,968391
2513406;SANTA LUZIA;-36,921678;-6,871863
2928059;SANTA LUZIA;-39,332493;-15,432788
3157807;SANTA LUZIA;-43,850007;-19,767617
2806305;SANTA LUZIA DO ITANHY;-37,449842;-11,353317
2707909;SANTA LUZIA DO NORTE;-35,823488;-9,596768
1506559;SANTA LUZIA DO PARÁ;-46,906169;-1,518828
2110039;SANTA LUZIA DO PARUÁ;-45,776462;-2,546161
1100296;SANTA LUZIA D'OESTE;-61,773305;-11,908423
3157906;SANTA MARGARIDA;-42,252536;-20,377925
4316972;SANTA MARGARIDA DO SUL;-54,090955;-30,345103
2409332;SANTA MARIA;-35,690364;-5,838519
4316907;SANTA MARIA;-53,808675;-29,685582
2612604;SANTA MARIA DA BOA VISTA;-39,824236;-8,804127
3547007;SANTA MARIA DA SERRA;-48,159014;-22,56941
2928109;SANTA MARIA DA VITÓRIA;-44,198309;-13,393545
1506583;SANTA MARIA DAS BARREIRAS;-49,719352;-8,870551
3158003;SANTA MARIA DE ITABIRA;-43,11015;-19,459011
3204559;SANTA MARIA DE JETIBÁ;-40,741618;-20,028814
2612703;SANTA MARIA DO CAMBUCÁ;-35,885243;-7,831813
4316956;SANTA MARIA DO HERVAL;-50,987255;-29,503516
4123857;SANTA MARIA DO OESTE;-51,86771;-24,934184
1506609;SANTA MARIA DO PARÁ;-47,574695;-1,347866
3158102;SANTA MARIA DO SALTO;-40,146933;-16,247573
3158201;SANTA MARIA DO SUAÇUÍ;-42,417802;-18,192252
1718881;SANTA MARIA DO TOCANTINS;-47,74527;-8,774976
3304607;SANTA MARIA MADALENA;-42,014445;-21,966094
4123907;SANTA MARIANA;-50,521071;-23,146427
3547106;SANTA MERCEDES;-51,758974;-21,346911
4123956;SANTA MÔNICA;-53,111273;-23,105424
2312205;SANTA QUITÉRIA;-40,153508;-4,333271
2110104;SANTA QUITÉRIA DO MARANHÃO;-42,562873;-3,498485
2110203;SANTA RITA;-44,319948;-3,134117
2513703;SANTA RITA;-34,965839;-7,138085
3159209;SANTA RITA DE CALDAS;-46,338626;-22,026435
2928406;SANTA RITA DE CÁSSIA;-44,51905;-11,008045
3159407;SANTA RITA DE IBITIPOCA;-43,916761;-21,56123
3159308;SANTA RITA DE JACUTINGA;-44,100442;-22,148461
3159357;SANTA RITA DE MINAS;-42,131781;-19,87521
5219407;SANTA RITA DO ARAGUAIA;-53,205147;-17,326351
3159506;SANTA RITA DO ITUETO;-41,379278;-19,359813
5219456;SANTA RITA DO NOVO DESTINO;-49,120126;-15,135391
5007554;SANTA RITA DO PARDO;-52,828071;-21,305377
3547502;SANTA RITA DO PASSA QUATRO;-47,478981;-21,707144
3159605;SANTA RITA DO SAPUCAÍ;-45,703988;-22,25333
1718899;SANTA RITA DO TOCANTINS;-48,909294;-10,866455
5107768;SANTA RITA DO TRIVELATO;-55,277693;-13,81619
3547403;SANTA RITA D'OESTE;-50,830947;-20,141801
4317202;SANTA ROSA;-54,478224;-27,86675
3159704;SANTA ROSA DA SERRA;-45,970664;-19,532621
5219506;SANTA ROSA DE GOIÁS;-49,491579;-16,079891
2806503;SANTA ROSA DE LIMA;-37,197732;-10,646234
4215604;SANTA ROSA DE LIMA;-49,125091;-28,035606
3547601;SANTA ROSA DE VITERBO;-47,367269;-21,485273
2209377;SANTA ROSA DO PIAUÍ;-42,280814;-6,801455
1200435;SANTA ROSA DO PURUS;-70,486497;-9,443407
4215653;SANTA ROSA DO SUL;-49,717626;-29,135288
1718907;SANTA ROSA DO TOCANTINS;-48,119954;-11,451404
3547650;SANTA SALETE;-50,688462;-20,243845
3204609;SANTA TERESA;-40,598998;-19,937714
2513802;SANTA TERESINHA;-37,441718;-7,084192
2928505;SANTA TERESINHA;-39,52114;-12,772852
4317251;SANTA TEREZA;-51,734344;-29,171634
5219605;SANTA TEREZA DE GOIÁS;-49,014997;-13,712551
4124020;SANTA TEREZA DO OESTE;-53,627236;-25,058722
1719004;SANTA TEREZA DO TOCANTINS;-47,806288;-10,282362
2612802;SANTA TEREZINHA;-37,480033;-7,370356
4215679;SANTA TEREZINHA;-50,005529;-26,780982
5107776;SANTA TEREZINHA;-50,506266;-10,466112
5219704;SANTA TEREZINHA DE GOIÁS;-49,706202;-14,433476
4124053;SANTA TEREZINHA DE ITAIPU;-54,399519;-25,442161
4215687;SANTA TEREZINHA DO PROGRESSO;-53,199847;-26,619776
1720002;SANTA TEREZINHA DO TOCANTINS;-47,684285;-6,436998
3159803;SANTA VITÓRIA;-50,123465;-18,843948
4317301;SANTA VITÓRIA DO PALMAR;-53,367006;-33,51986
2928000;SANTALUZ;-39,377378;-11,25336
1600600;SANTANA;-51,172846;-0,038373
2928208;SANTANA;-44,053258;-12,980751
4317004;SANTANA DA BOA VISTA;-53,115875;-30,874703
3547205;SANTANA DA PONTE PENSA;-50,798404;-20,252602
3158300;SANTANA DA VARGEM;-45,507121;-21,248962
3158409;SANTANA DE CATAGUASES;-42,554605;-21,284028
2513505;SANTANA DE MANGUEIRA;-38,332581;-7,551213
3547304;SANTANA DE PARNAÍBA;-46,922093;-23,449453
3158508;SANTANA DE PIRAPAMA;-44,038103;-19,006886
2312007;SANTANA DO ACARAÚ;-40,209463;-3,459775
1506708;SANTANA DO ARAGUAIA;-50,344804;-9,329425
2312106;SANTANA DO CARIRI;-39,73798;-7,180898
3158607;SANTANA DO DESERTO;-43,172318;-21,949692
3158706;SANTANA DO GARAMBÉU;-44,110873;-21,601832
2708006;SANTANA DO IPANEMA;-37,245407;-9,372284
4124004;SANTANA DO ITARARÉ;-49,633197;-23,753133
3158805;SANTANA DO JACARÉ;-45,128049;-20,901677
4317103;SANT'ANA DO LIVRAMENTO;-55,534814;-30,889384
3158904;SANTANA DO MANHUAÇU;-41,923497;-20,108546
2110237;SANTANA DO MARANHÃO;-42,400768;-3,113068
2411403;SANTANA DO MATOS;-36,654105;-5,957727
2708105;SANTANA DO MUNDAÚ;-36,225234;-9,165033
3158953;SANTANA DO PARAÍSO;-42,552583;-19,369099
2209351;SANTANA DO PIAUÍ;-41,518481;-6,949072
3159001;SANTANA DO RIACHO;-43,711459;-19,170092
2806404;SANTANA DO SÃO FRANCISCO;-36,599579;-10,287672
2411429;SANTANA DO SERIDÓ;-36,736852;-6,770152
2513604;SANTANA DOS GARROTES;-37,985043;-7,387644
3159100;SANTANA DOS MONTES;-43,705998;-20,789735
2928307;SANTANÓPOLIS;-38,867162;-12,028407
1506807;SANTARÉM;-54,71857;-2,436213
2513653;SANTARÉM;-38,479152;-6,484055
1506906;SANTARÉM NOVO;-47,400925;-0,92872
4317400;SANTIAGO;-54,869076;-29,19146
4215695;SANTIAGO DO SUL;-52,675949;-26,634809
5107263;SANTO AFONSO;-57,000504;-14,490777
2928604;SANTO AMARO;-38,709031;-12,54914
4215703;SANTO AMARO DA IMPERATRIZ;-48,78024;-27,689748
2806602;SANTO AMARO DAS BROTAS;-37,056311;-10,782011
2110278;SANTO AMARO DO MARANHÃO;-43,255285;-2,502721
3547700;SANTO ANASTÁCIO;-51,649892;-21,973021
2513851;SANTO ANDRÉ;-36,630975;-7,220489
3547809;SANTO ANDRÉ;-46,530874;-23,65751
4317509;SANTO ÂNGELO;-54,264143;-28,301938
2411502;SANTO ANTÔNIO;-35,475137;-6,305174
3547908;SANTO ANTÔNIO DA ALEGRIA;-47,155931;-21,089964
5219712;SANTO ANTÔNIO DA BARRA;-50,634054;-17,556108
4317608;SANTO ANTÔNIO DA PATRULHA;-50,520986;-29,832034
4124103;SANTO ANTÔNIO DA PLATINA;-50,077346;-23,297049
4317707;SANTO ANTÔNIO DAS MISSÕES;-55,224557;-28,508097
5219738;SANTO ANTÔNIO DE GOIÁS;-49,310243;-16,483121
2928703;SANTO ANTÔNIO DE JESUS;-39,261131;-12,968008
2209401;SANTO ANTÔNIO DE LISBOA;-41,233765;-6,981848
3304706;SANTO ANTÔNIO DE PÁDUA;-42,177912;-21,535977
3548005;SANTO ANTÔNIO DE POSSE;-46,91591;-22,604797
3159902;SANTO ANTÔNIO DO AMPARO;-44,918675;-20,946249
3548054;SANTO ANTÔNIO DO ARACANGUÁ;-50,496735;-20,932497
3160009;SANTO ANTÔNIO DO AVENTUREIRO;-42,811637;-21,755828
4124202;SANTO ANTÔNIO DO CAIUÁ;-52,344658;-22,733975
5219753;SANTO ANTÔNIO DO DESCOBERTO;-48,256006;-15,944224
3160108;SANTO ANTÔNIO DO GRAMA;-42,613899;-20,3125
1303700;SANTO ANTÔNIO DO IÇÁ;-67,946485;-3,107486
3160207;SANTO ANTÔNIO DO ITAMBÉ;-43,303779;-18,468972
3160306;SANTO ANTÔNIO DO JACINTO;-40,175337;-16,537683
3548104;SANTO ANTÔNIO DO JARDIM;-46,682307;-22,118523
5107792;SANTO ANTÔNIO DO LESTE;-53,611724;-14,800813
5107800;SANTO ANTÔNIO DO LEVERGER;-56,094162;-15,869179
3160405;SANTO ANTÔNIO DO MONTE;-45,293936;-20,087219
4317558;SANTO ANTÔNIO DO PALMA;-52,024633;-28,497445
4124301;SANTO ANTÔNIO DO PARAÍSO;-50,646828;-23,494719
3548203;SANTO ANTÔNIO DO PINHAL;-45,679279;-22,831193
4317756;SANTO ANTÔNIO DO PLANALTO;-52,683726;-28,395929
3160454;SANTO ANTÔNIO DO RETIRO;-42,624377;-15,342634
3160504;SANTO ANTÔNIO DO RIO ABAIXO;-43,253057;-19,22568
4124400;SANTO ANTÔNIO DO SUDOESTE;-53,723083;-26,074975
1507003;SANTO ANTÔNIO DO TAUÁ;-48,132433;-1,151693
2110302;SANTO ANTÔNIO DOS LOPES;-44,361447;-4,87382
2209450;SANTO ANTÔNIO DOS MILAGRES;-42,711197;-6,046718
4317806;SANTO AUGUSTO;-53,77885;-27,853491
4317905;SANTO CRISTO;-54,668748;-27,81993
2928802;SANTO ESTÊVÃO;-39,25319;-12,428893
3548302;SANTO EXPEDITO;-51,390921;-21,846805
4317954;SANTO EXPEDITO DO SUL;-51,643572;-27,909369
3160603;SANTO HIPÓLITO;-44,221698;-18,28781
4124509;SANTO INÁCIO;-51,7953;-22,700069
2209500;SANTO INÁCIO DO PIAUÍ;-41,918213;-7,422337
3548401;SANTÓPOLIS DO AGUAPEÍ;-50,504692;-21,639312
3548500;SANTOS;-46,331371;-23,933738
3160702;SANTOS DUMONT;-43,553752;-21,457532
2312304;SÃO BENEDITO;-40,86449;-4,044727
2110401;SÃO BENEDITO DO RIO PRETO;-43,529992;-3,332766
2612901;SÃO BENEDITO DO SUL;-35,931123;-8,810438
2513927;SÃO BENTINHO;-37,722721;-6,890309
2110500;SÃO BENTO;-44,828345;-2,697008
2513901;SÃO BENTO;-37,44935;-6,489308
3160801;SÃO BENTO ABADE;-45,075361;-21,579048
2411601;SÃO BENTO DO NORTE;-36,035431;-5,059501
3548609;SÃO BENTO DO SAPUCAÍ;-45,737139;-22,685287
4215802;SÃO BENTO DO SUL;-49,386979;-26,249485
1720101;SÃO BENTO DO TOCANTINS;-47,919392;-6,044999
2411700;SÃO BENTO DO TRAIRÍ;-36,086888;-6,344481
2613008;SÃO BENTO DO UNA;-36,446298;-8,519868
4215752;SÃO BERNARDINO;-52,965539;-26,473278
2110609;SÃO BERNARDO;-42,42301;-3,365437
3548708;SÃO BERNARDO DO CAMPO;-46,550257;-23,710305
4215901;SÃO BONIFÁCIO;-48,929312;-27,896497
4318002;SÃO BORJA;-56,001029;-28,662838
2708204;SÃO BRÁS;-36,898949;-10,12031
3160900;SÃO BRÁS DO SUAÇUÍ;-43,952675;-20,626504
2209559;SÃO BRAZ DO PIAUÍ;-42,999073;-9,062561
1507102;SÃO CAETANO DE ODIVELAS;-48,025805;-0,746618
3548807;SÃO CAETANO DO SUL;-46,571515;-23,614705
2613107;SÃO CAITANO;-36,13736;-8,327361
3548906;SÃO CARLOS;-47,889238;-22,015999
4216008;SÃO CARLOS;-53,017394;-27,078635
4124608;SÃO CARLOS DO IVAÍ;-52,477115;-23,308847
2806701;SÃO CRISTÓVÃO;-37,209499;-11,013677
4216057;SÃO CRISTOVÃO DO SUL;-50,434629;-27,282947
2928901;SÃO DESIDÉRIO;-44,974096;-12,360895
2513968;SÃO DOMINGOS;-37,942603;-6,815925
2806800;SÃO DOMINGOS;-37,568429;-10,792326
2928950;SÃO DOMINGOS;-39,526265;-11,463466
4216107;SÃO DOMINGOS;-52,537227;-26,55783
5219803;SÃO DOMINGOS;-46,315105;-13,402013
3160959;SÃO DOMINGOS DAS DORES;-42,009508;-19,529446
1507151;SÃO DOMINGOS DO ARAGUAIA;-48,720373;-5,549841
2110658;SÃO DOMINGOS DO AZEITÃO;-44,650424;-6,804425
1507201;SÃO DOMINGOS DO CAPIM;-47,774785;-1,675815
2513943;SÃO DOMINGOS DO CARIRI;-36,435929;-7,632991
2110708;SÃO DOMINGOS DO MARANHÃO;-44,392879;-5,565642
3204658;SÃO DOMINGOS DO NORTE;-40,621878;-19,148169
3161007;SÃO DOMINGOS DO PRATA;-42,960363;-19,871028
4318051;SÃO DOMINGOS DO SUL;-51,893187;-28,531763
2929107;SÃO FELIPE;-39,084015;-12,845078
1101484;SÃO FELIPE D'OESTE;-61,512508;-11,914389
2929008;SÃO FÉLIX;-38,968719;-12,605713
2110807;SÃO FÉLIX DE BALSAS;-44,811448;-7,084685
3161056;SÃO FÉLIX DE MINAS;-41,490353;-18,586106
5107859;SÃO FÉLIX DO ARAGUAIA;-50,661986;-11,616082
2929057;SÃO FÉLIX DO CORIBE;-44,196873;-13,404218
2209609;SÃO FÉLIX DO PIAUÍ;-42,113503;-5,932868
1720150;SÃO FÉLIX DO TOCANTINS;-46,654981;-10,173286
1507300;SÃO FÉLIX DO XINGU;-51,993783;-6,642483
2411809;SÃO FERNANDO;-37,185403;-6,383861
3304805;SÃO FIDÉLIS;-41,755592;-21,643627
2513984;SÃO FRANCISCO;-38,097141;-6,61928
2806909;SÃO FRANCISCO;-36,88624;-10,346486
3161106;SÃO FRANCISCO;-44,861313;-15,952564
3549003;SÃO FRANCISCO;-50,700097;-20,358414
4318101;SÃO FRANCISCO DE ASSIS;-55,132386;-29,552716
2209658;SÃO FRANCISCO DE ASSIS DO PIAUÍ;-41,689597;-8,237755
5219902;SÃO FRANCISCO DE GOIÁS;-49,262009;-15,922706
3304755;SÃO FRANCISCO DE ITABAPOANA;-41,11772;-21,480138
3161205;SÃO FRANCISCO DE PAULA;-44,982631;-20,713532
4318200;SÃO FRANCISCO DE PAULA;-50,582108;-29,444098
3161304;SÃO FRANCISCO DE SALES;-49,765566;-19,865114
2110856;SÃO FRANCISCO DO BREJÃO;-47,391137;-5,130201
2929206;SÃO FRANCISCO DO CONDE;-38,675798;-12,629983
3161403;SÃO FRANCISCO DO GLÓRIA;-42,268221;-20,792301
1101492;SÃO FRANCISCO DO GUAPORÉ;-63,570865;-12,063798
2110906;SÃO FRANCISCO DO MARANHÃO;-42,865322;-6,252798
2411908;SÃO FRANCISCO DO OESTE;-38,169296;-6,000637
1507409;SÃO FRANCISCO DO PARÁ;-47,790515;-1,170189
2209708;SÃO FRANCISCO DO PIAUÍ;-42,538532;-7,243976
4216206;SÃO FRANCISCO DO SUL;-48,637571;-26,244018
2929255;SÃO GABRIEL;-41,874269;-11,226707
4318309;SÃO GABRIEL;-54,320478;-30,33676
1303809;SÃO GABRIEL DA CACHOEIRA;-67,083643;-0,136463
3204708;SÃO GABRIEL DA PALHA;-40,5296;-19,021965
5007695;SÃO GABRIEL DO OESTE;-54,564569;-19,395521
3161502;SÃO GERALDO;-42,837664;-20,920848
3161601;SÃO GERALDO DA PIEDADE;-42,289135;-18,844031
1507458;SÃO GERALDO DO ARAGUAIA;-48,555712;-6,398958
3161650;SÃO GERALDO DO BAIXIO;-41,363628;-18,918809
3304904;SÃO GONÇALO;-43,032335;-22,829547
3161700;SÃO GONÇALO DO ABAETÉ;-45,834246;-18,341113
2312403;SÃO GONÇALO DO AMARANTE;-38,972076;-3,605633
2412005;SÃO GONÇALO DO AMARANTE;-35,331156;-5,789556
2209757;SÃO GONÇALO DO GURGUÉIA;-45,301406;-10,02994
3161809;SÃO GONÇALO DO PARÁ;-44,857189;-19,985685
2209807;SÃO GONÇALO DO PIAUÍ;-42,698831;-5,989667
3161908;SÃO GONÇALO DO RIO ABAIXO;-43,34804;-19,831801
3125507;SÃO GONÇALO DO RIO PRETO;-43,384544;-18,006394
3162005;SÃO GONÇALO DO SAPUCAÍ;-45,594638;-21,891905
2929305;SÃO GONÇALO DOS CAMPOS;-38,949772;-12,43031
3162104;SÃO GOTARDO;-46,053144;-19,3127
4318408;SÃO JERÔNIMO;-51,728178;-29,959439
4124707;SÃO JERÔNIMO DA SERRA;-50,73848;-23,723403
2613206;SÃO JOÃO;-36,368253;-8,877559
4124806;SÃO JOÃO;-52,729473;-25,824663
2111003;SÃO JOÃO BATISTA;-44,811762;-2,953333
4216305;SÃO JOÃO BATISTA;-48,857004;-27,295881
3162203;SÃO JOÃO BATISTA DO GLÓRIA;-46,503461;-20,639037
1400506;SÃO JOÃO DA BALIZA;-59,906044;0,947157
3305000;SÃO JOÃO DA BARRA;-41,050348;-21,640458
3549102;SÃO JOÃO DA BOA VISTA;-46,796351;-21,972011
2209856;SÃO JOÃO DA CANABRAVA;-41,346054;-6,818931
2209872;SÃO JOÃO DA FRONTEIRA;-41,256287;-3,938597
3162252;SÃO JOÃO DA LAGOA;-44,349089;-16,852055
3162302;SÃO JOÃO DA MATA;-45,92653;-21,934853
5220058;SÃO JOÃO DA PARAÚNA;-50,405063;-16,814524
1507466;SÃO JOÃO DA PONTA;-47,920724;-0,851002
3162401;SÃO JOÃO DA PONTE;-44,008955;-15,924513
2209906;SÃO JOÃO DA SERRA;-41,899264;-5,508798
4318424;SÃO JOÃO DA URTIGA;-51,825839;-27,82669
2209955;SÃO JOÃO DA VARJOTA;-41,863742;-6,919018
5220009;SÃO JOÃO D'ALIANÇA;-47,518802;-14,708216
3549201;SÃO JOÃO DAS DUAS PONTES;-50,380722;-20,388772
3162450;SÃO JOÃO DAS MISSÕES;-44,081262;-14,882533
3549250;SÃO JOÃO DE IRACEMA;-50,351598;-20,512615
3305109;SÃO JOÃO DE MERITI;-43,371885;-22,802331
1507474;SÃO JOÃO DE PIRABAS;-47,172674;-0,766443
3162500;SÃO JOÃO DEL REI;-44,260973;-21,135509
1507508;SÃO JOÃO DO ARAGUAIA;-48,788633;-5,359003
2209971;SÃO JOÃO DO ARRAIAL;-42,453126;-3,813169
4124905;SÃO JOÃO DO CAIUÁ;-52,339751;-22,854404
2514008;SÃO JOÃO DO CARIRI;-36,531521;-7,390201
2111029;SÃO JOÃO DO CARÚ;-46,254925;-3,560803
4216354;SÃO JOÃO DO ITAPERIÚ;-48,767765;-26,617454
4125001;SÃO JOÃO DO IVAÍ;-51,820279;-23,993089
2312502;SÃO JOÃO DO JAGUARIBE;-38,271941;-5,268631
3162559;SÃO JOÃO DO MANHUAÇU;-42,152158;-20,3955
3162575;SÃO JOÃO DO MANTENINHA;-41,158748;-18,727837
4216255;SÃO JOÃO DO OESTE;-53,595967;-27,097483
3162609;SÃO JOÃO DO ORIENTE;-42,15646;-19,337666
3162658;SÃO JOÃO DO PACUÍ;-44,529571;-16,538375
2111052;SÃO JOÃO DO PARAÍSO;-47,05061;-6,466222
3162708;SÃO JOÃO DO PARAÍSO;-42,011422;-15,318438
3549300;SÃO JOÃO DO PAU D'ALHO;-51,666665;-21,268364
2210003;SÃO JOÃO DO PIAUÍ;-42,256438;-8,34885
4318432;SÃO JOÃO DO POLÊSINE;-53,44635;-29,614676
2500700;SÃO JOÃO DO RIO DO PEIXE;-38,445454;-6,734431
2412104;SÃO JOÃO DO SABUGI;-37,20414;-6,711224
2111078;SÃO JOÃO DO SOTER;-43,818182;-5,115739
4216404;SÃO JOÃO DO SUL;-49,806571;-29,22348
2514107;SÃO JOÃO DO TIGRE;-36,845743;-8,081043
4125100;SÃO JOÃO DO TRIUNFO;-50,308064;-25,691875
2111102;SÃO JOÃO DOS PATOS;-43,70291;-6,498208
3162807;SÃO JOÃO EVANGELISTA;-42,776048;-18,545187
3162906;SÃO JOÃO NEPOMUCENO;-43,011286;-21,535697
4216503;SÃO JOAQUIM;-49,936742;-28,294712
3549409;SÃO JOAQUIM DA BARRA;-47,863268;-20,583166
3162922;SÃO JOAQUIM DE BICAS;-44,266273;-20,063468
2613305;SÃO JOAQUIM DO MONTE;-35,809491;-8,432152
4318440;SÃO JORGE;-51,702969;-28,498081
